"id","activity_data","inventory_value_id","datasource_id","metadata","created","last_updated","co2eq","co2eq_years","activity_data_jsonb","id-2","activity_units","activity_value","co2eq-2","sub_category_id","inventory_id","created-2","last_updated-2","datasource_id-2","co2eq_years-2","gpc_reference_number","sector_id","unavailable_reason","unavailable_explanation","sub_sector_id","input_methodology","id-3","inventory_value_id-2","emissions_factor_id","gas","gas_amount","activity_value_id","id-4","emissions_per_activity","url","units","created-3","last_updated-3","gpc_reference_number-2","gas-2","region","year","reference","inventory_id-2","metadata-2","formula_name","methodology_id","actor_id","methodology_name"
"42b7ada5-68ef-4324-a5e9-50ebf3aeac02",NULL,"5ef64fbd-e6fe-4e3e-b547-70a5b21f9c92",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:15:19.922","2024-10-23 18:15:19.928","120443",100,"{""ch4_amount"": 1, ""co2_amount"": 120150, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""manufacturing-and-construction-type"": ""manufacturing-and-construction-type-manufacturing-industries-and-construction"", ""manufacturing-and-construction-energy-usage"": ""energy-usage-electricity""}","5ef64fbd-e6fe-4e3e-b547-70a5b21f9c92",NULL,NULL,"120443","59e74d03-a234-38a3-9d8f-a13e8b424167","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:15:19.92","2024-10-23 18:15:19.925",NULL,100,"I.3.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","8de1d11d-4146-35f3-a973-e66930e68a50","direct-measure","0ce03856-a56a-4cb2-92a7-c1f2865f649f","5ef64fbd-e6fe-4e3e-b547-70a5b21f9c92","134bed29-2760-4d57-9910-a2a5cf4aa479","CO2","120150","42b7ada5-68ef-4324-a5e9-50ebf3aeac02","134bed29-2760-4d57-9910-a2a5cf4aa479","120150",NULL,"","2024-10-23 18:15:19.932","2024-10-23 18:15:19.932","I.3.2","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"42b7ada5-68ef-4324-a5e9-50ebf3aeac02",NULL,"5ef64fbd-e6fe-4e3e-b547-70a5b21f9c92",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:15:19.922","2024-10-23 18:15:19.928","120443",100,"{""ch4_amount"": 1, ""co2_amount"": 120150, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""manufacturing-and-construction-type"": ""manufacturing-and-construction-type-manufacturing-industries-and-construction"", ""manufacturing-and-construction-energy-usage"": ""energy-usage-electricity""}","5ef64fbd-e6fe-4e3e-b547-70a5b21f9c92",NULL,NULL,"120443","59e74d03-a234-38a3-9d8f-a13e8b424167","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:15:19.92","2024-10-23 18:15:19.925",NULL,100,"I.3.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","8de1d11d-4146-35f3-a973-e66930e68a50","direct-measure","0128ab17-9881-4684-a5f6-06dc5c570c87","5ef64fbd-e6fe-4e3e-b547-70a5b21f9c92","000d2270-02f2-4c9c-ba0e-7bea16c76796","N2O","1","42b7ada5-68ef-4324-a5e9-50ebf3aeac02","000d2270-02f2-4c9c-ba0e-7bea16c76796","1",NULL,"","2024-10-23 18:15:19.935","2024-10-23 18:15:19.935","I.3.2","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"52daccc9-2712-4b43-a7ec-d67431721ca2",NULL,"52f13177-6395-40a8-aab4-4f1b0f4766e3",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:26:50.862","2024-10-23 18:26:50.868","210293",100,"{""ch4_amount"": 1, ""co2_amount"": 210000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""agriculture-forestry-fishing-activities-type"": ""type-stationary"", ""agriculture-forestry-fishing-activities-energy-usage"": ""energy-usage-electricity""}","52f13177-6395-40a8-aab4-4f1b0f4766e3",NULL,NULL,"210293","25d0ad43-454f-34c2-ae83-03c095069891","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:26:50.859","2024-10-23 18:26:50.865",NULL,100,"I.5.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","95c049d1-eff9-3b26-af49-2b32982e7dd9","direct-measure","56752457-a681-48c8-ae55-869188920527","52f13177-6395-40a8-aab4-4f1b0f4766e3","cfa3a13c-1bab-471a-9bfa-149fdca440ea","N2O","1","52daccc9-2712-4b43-a7ec-d67431721ca2","cfa3a13c-1bab-471a-9bfa-149fdca440ea","1",NULL,"","2024-10-23 18:26:50.877","2024-10-23 18:26:50.877","I.5.2","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"52daccc9-2712-4b43-a7ec-d67431721ca2",NULL,"52f13177-6395-40a8-aab4-4f1b0f4766e3",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:26:50.862","2024-10-23 18:26:50.868","210293",100,"{""ch4_amount"": 1, ""co2_amount"": 210000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""agriculture-forestry-fishing-activities-type"": ""type-stationary"", ""agriculture-forestry-fishing-activities-energy-usage"": ""energy-usage-electricity""}","52f13177-6395-40a8-aab4-4f1b0f4766e3",NULL,NULL,"210293","25d0ad43-454f-34c2-ae83-03c095069891","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:26:50.859","2024-10-23 18:26:50.865",NULL,100,"I.5.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","95c049d1-eff9-3b26-af49-2b32982e7dd9","direct-measure","e68d8c07-2c35-4f0b-bc40-65fc6e17aeda","52f13177-6395-40a8-aab4-4f1b0f4766e3","47cb5942-5fea-43c2-83f6-a05a540e16b7","CO2","210000","52daccc9-2712-4b43-a7ec-d67431721ca2","47cb5942-5fea-43c2-83f6-a05a540e16b7","210000",NULL,"","2024-10-23 18:26:50.873","2024-10-23 18:26:50.873","I.5.2","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"52daccc9-2712-4b43-a7ec-d67431721ca2",NULL,"52f13177-6395-40a8-aab4-4f1b0f4766e3",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:26:50.862","2024-10-23 18:26:50.868","210293",100,"{""ch4_amount"": 1, ""co2_amount"": 210000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""agriculture-forestry-fishing-activities-type"": ""type-stationary"", ""agriculture-forestry-fishing-activities-energy-usage"": ""energy-usage-electricity""}","52f13177-6395-40a8-aab4-4f1b0f4766e3",NULL,NULL,"210293","25d0ad43-454f-34c2-ae83-03c095069891","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:26:50.859","2024-10-23 18:26:50.865",NULL,100,"I.5.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","95c049d1-eff9-3b26-af49-2b32982e7dd9","direct-measure","f6d13801-5af2-41d5-aef7-8f59560e6773","52f13177-6395-40a8-aab4-4f1b0f4766e3","28b9b269-411d-46c0-8eca-c6ce21f1e624","CH4","1","52daccc9-2712-4b43-a7ec-d67431721ca2","28b9b269-411d-46c0-8eca-c6ce21f1e624","1",NULL,"","2024-10-23 18:26:50.869","2024-10-23 18:26:50.869","I.5.2","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"53d57487-96c3-4502-b9c0-f33f4a10d09d",NULL,"1ea4bc1a-0ea7-4696-9baf-558b7310ea49",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:06:07.219","2024-10-23 18:06:07.225","529191",100,"{""ch4_amount"": 1, ""co2_amount"": 528898, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""commercial-building-type"": ""type-commercial-institutional"", ""commercial-building-energy-usage"": ""energy-usage-electricity""}","1ea4bc1a-0ea7-4696-9baf-558b7310ea49",NULL,NULL,"529191","94bd54aa-01e7-3a2f-a1c1-a49121d8dcea","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:06:07.215","2024-10-23 18:06:07.223",NULL,100,"I.2.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","a235005c-f223-3c64-a0d2-f55d6f22f32f","direct-measure","ad9112bd-eb78-452a-b996-c240a0c791f9","1ea4bc1a-0ea7-4696-9baf-558b7310ea49","4da2f607-47ed-419a-a400-55e219a4a10e","CH4","1","53d57487-96c3-4502-b9c0-f33f4a10d09d","4da2f607-47ed-419a-a400-55e219a4a10e","1",NULL,"","2024-10-23 18:06:07.226","2024-10-23 18:06:07.226","I.2.2","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"53d57487-96c3-4502-b9c0-f33f4a10d09d",NULL,"1ea4bc1a-0ea7-4696-9baf-558b7310ea49",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:06:07.219","2024-10-23 18:06:07.225","529191",100,"{""ch4_amount"": 1, ""co2_amount"": 528898, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""commercial-building-type"": ""type-commercial-institutional"", ""commercial-building-energy-usage"": ""energy-usage-electricity""}","1ea4bc1a-0ea7-4696-9baf-558b7310ea49",NULL,NULL,"529191","94bd54aa-01e7-3a2f-a1c1-a49121d8dcea","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:06:07.215","2024-10-23 18:06:07.223",NULL,100,"I.2.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","a235005c-f223-3c64-a0d2-f55d6f22f32f","direct-measure","26c1c597-1ef1-47ae-b352-fe8666ebc997","1ea4bc1a-0ea7-4696-9baf-558b7310ea49","0a68bce5-ca69-4a1b-9598-276802a6b257","CO2","528898","53d57487-96c3-4502-b9c0-f33f4a10d09d","0a68bce5-ca69-4a1b-9598-276802a6b257","528898",NULL,"","2024-10-23 18:06:07.235","2024-10-23 18:06:07.235","I.2.2","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"53d57487-96c3-4502-b9c0-f33f4a10d09d",NULL,"1ea4bc1a-0ea7-4696-9baf-558b7310ea49",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:06:07.219","2024-10-23 18:06:07.225","529191",100,"{""ch4_amount"": 1, ""co2_amount"": 528898, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""commercial-building-type"": ""type-commercial-institutional"", ""commercial-building-energy-usage"": ""energy-usage-electricity""}","1ea4bc1a-0ea7-4696-9baf-558b7310ea49",NULL,NULL,"529191","94bd54aa-01e7-3a2f-a1c1-a49121d8dcea","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:06:07.215","2024-10-23 18:06:07.223",NULL,100,"I.2.2","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","a235005c-f223-3c64-a0d2-f55d6f22f32f","direct-measure","d9cee896-0d21-42b2-9b80-1cd3ce64d2c8","1ea4bc1a-0ea7-4696-9baf-558b7310ea49","10fd48fb-5bb9-4c5c-bf33-7428454767d5","N2O","1","53d57487-96c3-4502-b9c0-f33f4a10d09d","10fd48fb-5bb9-4c5c-bf33-7428454767d5","1",NULL,"","2024-10-23 18:06:07.239","2024-10-23 18:06:07.239","I.2.2","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"568960f0-0101-49fc-8cc3-3766ee6677c3",NULL,"b4f9c7bb-6afe-4dc2-9451-d9965408b7b0",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:10:07.629","2024-10-23 19:10:29.389","5182",100,"{""ch4_amount"": 1, ""co2_amount"": 4889, ""n2o_amount"": 1, ""incineration-facility-id"": ""Usina Verde"", ""incineration-facility-address"": ""Rio""}","b4f9c7bb-6afe-4dc2-9451-d9965408b7b0",NULL,NULL,"5182","7582e783-dfd5-3caa-a06a-e10bcc75e089","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:10:07.626","2024-10-23 19:10:29.387",NULL,100,"III.3.3","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","0ed16605-c76a-3c07-892d-4383a7618943","direct-measure","579c7b93-06f5-47c7-b3d7-b50def179887","b4f9c7bb-6afe-4dc2-9451-d9965408b7b0","ee170cbc-aae9-40ad-934f-a1b327d8b421","CH4","1000","568960f0-0101-49fc-8cc3-3766ee6677c3","ee170cbc-aae9-40ad-934f-a1b327d8b421","1",NULL,"","2024-10-23 19:10:07.634","2024-10-23 19:10:29.391","III.3.3","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"568960f0-0101-49fc-8cc3-3766ee6677c3",NULL,"b4f9c7bb-6afe-4dc2-9451-d9965408b7b0",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:10:07.629","2024-10-23 19:10:29.389","5182",100,"{""ch4_amount"": 1, ""co2_amount"": 4889, ""n2o_amount"": 1, ""incineration-facility-id"": ""Usina Verde"", ""incineration-facility-address"": ""Rio""}","b4f9c7bb-6afe-4dc2-9451-d9965408b7b0",NULL,NULL,"5182","7582e783-dfd5-3caa-a06a-e10bcc75e089","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:10:07.626","2024-10-23 19:10:29.387",NULL,100,"III.3.3","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","0ed16605-c76a-3c07-892d-4383a7618943","direct-measure","398c4b92-c80c-42d1-9305-96b4931c9a6c","b4f9c7bb-6afe-4dc2-9451-d9965408b7b0","c3a72846-f521-494c-8848-584b06ad1481","N2O","1000","568960f0-0101-49fc-8cc3-3766ee6677c3","c3a72846-f521-494c-8848-584b06ad1481","1",NULL,"","2024-10-23 19:10:07.64","2024-10-23 19:10:29.397","III.3.3","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"568960f0-0101-49fc-8cc3-3766ee6677c3",NULL,"b4f9c7bb-6afe-4dc2-9451-d9965408b7b0",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:10:07.629","2024-10-23 19:10:29.389","5182",100,"{""ch4_amount"": 1, ""co2_amount"": 4889, ""n2o_amount"": 1, ""incineration-facility-id"": ""Usina Verde"", ""incineration-facility-address"": ""Rio""}","b4f9c7bb-6afe-4dc2-9451-d9965408b7b0",NULL,NULL,"5182","7582e783-dfd5-3caa-a06a-e10bcc75e089","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:10:07.626","2024-10-23 19:10:29.387",NULL,100,"III.3.3","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","0ed16605-c76a-3c07-892d-4383a7618943","direct-measure","6f0e8205-05b9-4de0-a26f-aeea96322f20","b4f9c7bb-6afe-4dc2-9451-d9965408b7b0","69be457d-a9d2-485f-ad70-2f92cdd18499","CO2","4889","568960f0-0101-49fc-8cc3-3766ee6677c3","69be457d-a9d2-485f-ad70-2f92cdd18499","4889",NULL,"","2024-10-23 19:10:07.637","2024-10-23 19:10:29.394","III.3.3","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"71a63ed6-2e50-430f-bf7f-cb96c1b55848",NULL,"3e4fd69d-3800-4c6c-b6c8-2ca37d951894",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:52:08.588","2024-10-23 18:52:08.593","34058",100,"{""ch4_amount"": 1, ""co2_amount"": 33765, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""waterborne-navigation-fuel-type"": ""fuel-type-diesel"", ""waterborne-navigation-vehicle-type"": [""vehicle-type-ferries"", ""vehicle-type-boats"", ""vehicle-type-marine-vessels""]}","3e4fd69d-3800-4c6c-b6c8-2ca37d951894",NULL,NULL,"34058","97330bfb-b19a-3987-97e1-bb754b26e5b8","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:52:08.584","2024-10-23 18:52:08.591",NULL,100,"II.3.1","73eb7b71-159c-3eda-b7fc-f6eb53754dc3","","","ab32c321-e9e1-31b3-9dde-f93ade472219","direct-measure","0e2777b1-c7a3-4e6c-849b-c9c0c753ea8b","3e4fd69d-3800-4c6c-b6c8-2ca37d951894","f6e2d5c5-05bd-48ad-9ff3-b8c291dece6e","N2O","1","71a63ed6-2e50-430f-bf7f-cb96c1b55848","f6e2d5c5-05bd-48ad-9ff3-b8c291dece6e","1",NULL,"","2024-10-23 18:52:08.611","2024-10-23 18:52:08.611","II.3.1","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"71a63ed6-2e50-430f-bf7f-cb96c1b55848",NULL,"3e4fd69d-3800-4c6c-b6c8-2ca37d951894",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:52:08.588","2024-10-23 18:52:08.593","34058",100,"{""ch4_amount"": 1, ""co2_amount"": 33765, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""waterborne-navigation-fuel-type"": ""fuel-type-diesel"", ""waterborne-navigation-vehicle-type"": [""vehicle-type-ferries"", ""vehicle-type-boats"", ""vehicle-type-marine-vessels""]}","3e4fd69d-3800-4c6c-b6c8-2ca37d951894",NULL,NULL,"34058","97330bfb-b19a-3987-97e1-bb754b26e5b8","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:52:08.584","2024-10-23 18:52:08.591",NULL,100,"II.3.1","73eb7b71-159c-3eda-b7fc-f6eb53754dc3","","","ab32c321-e9e1-31b3-9dde-f93ade472219","direct-measure","ffa6daa7-9aed-4608-ad87-9e0048c1c45d","3e4fd69d-3800-4c6c-b6c8-2ca37d951894","b6984dc9-b003-4956-a2cc-f5e57d072384","CO2","33765","71a63ed6-2e50-430f-bf7f-cb96c1b55848","b6984dc9-b003-4956-a2cc-f5e57d072384","33765",NULL,"","2024-10-23 18:52:08.599","2024-10-23 18:52:08.599","II.3.1","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"71a63ed6-2e50-430f-bf7f-cb96c1b55848",NULL,"3e4fd69d-3800-4c6c-b6c8-2ca37d951894",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:52:08.588","2024-10-23 18:52:08.593","34058",100,"{""ch4_amount"": 1, ""co2_amount"": 33765, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""waterborne-navigation-fuel-type"": ""fuel-type-diesel"", ""waterborne-navigation-vehicle-type"": [""vehicle-type-ferries"", ""vehicle-type-boats"", ""vehicle-type-marine-vessels""]}","3e4fd69d-3800-4c6c-b6c8-2ca37d951894",NULL,NULL,"34058","97330bfb-b19a-3987-97e1-bb754b26e5b8","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:52:08.584","2024-10-23 18:52:08.591",NULL,100,"II.3.1","73eb7b71-159c-3eda-b7fc-f6eb53754dc3","","","ab32c321-e9e1-31b3-9dde-f93ade472219","direct-measure","da8992e7-7f48-4a1e-97db-15078e02d259","3e4fd69d-3800-4c6c-b6c8-2ca37d951894","57dfc763-c55d-401f-954f-fe1c3b4c1e8e","CH4","1","71a63ed6-2e50-430f-bf7f-cb96c1b55848","57dfc763-c55d-401f-954f-fe1c3b4c1e8e","1",NULL,"","2024-10-23 18:52:08.595","2024-10-23 18:52:08.595","II.3.1","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"859d2b07-1b1f-4850-8bc5-4580431c35a8",NULL,"efd6699f-9a34-44f3-bbe8-b5b3bbb025f8",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:03:35.105","2024-10-23 18:03:35.111","87805",100,"{""ch4_amount"": 1, ""co2_amount"": 87512, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""commercial-building-type"": ""type-commercial-institutional"", ""commercial-building-fuel-type"": ""fuel-type-all""}","efd6699f-9a34-44f3-bbe8-b5b3bbb025f8",NULL,NULL,"87805","942f2e36-ab1f-3fbf-af9e-31d997f518c7","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:03:35.1","2024-10-23 18:03:35.109",NULL,100,"I.2.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","a235005c-f223-3c64-a0d2-f55d6f22f32f","direct-measure","4194aade-69a2-4593-b5f0-a75b480ae09b","efd6699f-9a34-44f3-bbe8-b5b3bbb025f8","dacf8f59-9840-4eed-bd19-ec999ed34491","N2O","1","859d2b07-1b1f-4850-8bc5-4580431c35a8","dacf8f59-9840-4eed-bd19-ec999ed34491","1",NULL,"","2024-10-23 18:03:35.118","2024-10-23 18:03:35.118","I.2.1","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
