"id","activity_data","inventory_value_id","datasource_id","metadata","created","last_updated","co2eq","co2eq_years","activity_data_jsonb","id-2","activity_units","activity_value","co2eq-2","sub_category_id","inventory_id","created-2","last_updated-2","datasource_id-2","co2eq_years-2","gpc_reference_number","sector_id","unavailable_reason","unavailable_explanation","sub_sector_id","input_methodology","id-3","inventory_value_id-2","emissions_factor_id","gas","gas_amount","activity_value_id","id-4","emissions_per_activity","url","units","created-3","last_updated-3","gpc_reference_number-2","gas-2","region","year","reference","inventory_id-2","metadata-2","formula_name","methodology_id","actor_id","methodology_name"
"a3d76688-9351-4416-aa39-48cfc2dbd585",NULL,"dfabc51e-4d6c-48bf-9635-532a53e3950f",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:55:19.672","2024-10-23 18:55:19.676","931963",100,"{""ch4_amount"": 1, ""co2_amount"": 931670, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""aviation-fuel-type"": [""fuel-type-gasoline""], ""aviation-vehicle-type"": [""vehicle-type-passenger-aircraft"", ""vehicle-type-cargo-aircraft"", ""vehicle-type-private-and-business-aircraft""]}","dfabc51e-4d6c-48bf-9635-532a53e3950f",NULL,NULL,"931963","e47f1e6b-ca6c-32a7-a705-d2ee77424ef9","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:55:19.67","2024-10-23 18:55:19.675",NULL,100,"II.4.1","73eb7b71-159c-3eda-b7fc-f6eb53754dc3","","","5b84b809-1878-3b1b-bf6b-250c64d5e920","direct-measure","0cd31b9e-9aec-45ad-83e8-ca3528d9ce29","dfabc51e-4d6c-48bf-9635-532a53e3950f","2c261808-c658-4e2c-b9ed-7849065feb56","N2O","1","a3d76688-9351-4416-aa39-48cfc2dbd585","2c261808-c658-4e2c-b9ed-7849065feb56","1",NULL,"","2024-10-23 18:55:19.683","2024-10-23 18:55:19.683","II.4.1","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"a3d76688-9351-4416-aa39-48cfc2dbd585",NULL,"dfabc51e-4d6c-48bf-9635-532a53e3950f",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:55:19.672","2024-10-23 18:55:19.676","931963",100,"{""ch4_amount"": 1, ""co2_amount"": 931670, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""aviation-fuel-type"": [""fuel-type-gasoline""], ""aviation-vehicle-type"": [""vehicle-type-passenger-aircraft"", ""vehicle-type-cargo-aircraft"", ""vehicle-type-private-and-business-aircraft""]}","dfabc51e-4d6c-48bf-9635-532a53e3950f",NULL,NULL,"931963","e47f1e6b-ca6c-32a7-a705-d2ee77424ef9","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:55:19.67","2024-10-23 18:55:19.675",NULL,100,"II.4.1","73eb7b71-159c-3eda-b7fc-f6eb53754dc3","","","5b84b809-1878-3b1b-bf6b-250c64d5e920","direct-measure","d4bf341a-58d2-4d80-86ec-bc058512341d","dfabc51e-4d6c-48bf-9635-532a53e3950f","e209fd80-9d77-42f6-a0f4-6f2e5263d759","CO2","931670","a3d76688-9351-4416-aa39-48cfc2dbd585","e209fd80-9d77-42f6-a0f4-6f2e5263d759","931670",NULL,"","2024-10-23 18:55:19.681","2024-10-23 18:55:19.681","II.4.1","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"a412b398-97e5-47b6-9316-01ad03e6c11e",NULL,"b4f2f052-ba98-499a-acc2-7d41869ed39e",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:00:09.082","2024-10-23 19:00:09.086","4889293",100,"{""ch4_amount"": 1, ""co2_amount"": 4889000, ""n2o_amount"": 1, ""landfill-id"": ""Usina Verde"", ""landfill-address"": ""Rio"", ""direct-measure-solid-waste-outboundary-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File""}","b4f2f052-ba98-499a-acc2-7d41869ed39e",NULL,NULL,"4889293","e7218f77-9896-30db-8a47-afb6b1d084a8","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:00:09.08","2024-10-23 19:00:09.085",NULL,100,"III.1.3","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","172d10c0-6b80-3173-902e-eca5c0af84c8","direct-measure","4a9ece19-70fe-4b01-a694-7a45da211964","b4f2f052-ba98-499a-acc2-7d41869ed39e","314cb386-6990-41e8-b0c2-3cfaae4a341a","N2O","1","a412b398-97e5-47b6-9316-01ad03e6c11e","314cb386-6990-41e8-b0c2-3cfaae4a341a","1",NULL,"","2024-10-23 19:00:09.095","2024-10-23 19:00:09.095","III.1.3","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"a412b398-97e5-47b6-9316-01ad03e6c11e",NULL,"b4f2f052-ba98-499a-acc2-7d41869ed39e",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:00:09.082","2024-10-23 19:00:09.086","4889293",100,"{""ch4_amount"": 1, ""co2_amount"": 4889000, ""n2o_amount"": 1, ""landfill-id"": ""Usina Verde"", ""landfill-address"": ""Rio"", ""direct-measure-solid-waste-outboundary-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File""}","b4f2f052-ba98-499a-acc2-7d41869ed39e",NULL,NULL,"4889293","e7218f77-9896-30db-8a47-afb6b1d084a8","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:00:09.08","2024-10-23 19:00:09.085",NULL,100,"III.1.3","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","172d10c0-6b80-3173-902e-eca5c0af84c8","direct-measure","aac4434f-4dc6-4324-9f19-388ed79682d7","b4f2f052-ba98-499a-acc2-7d41869ed39e","9efe7bb8-eeaf-46e1-8b1d-267d9b943f62","CO2","4889000","a412b398-97e5-47b6-9316-01ad03e6c11e","9efe7bb8-eeaf-46e1-8b1d-267d9b943f62","4889000",NULL,"","2024-10-23 19:00:09.091","2024-10-23 19:00:09.091","III.1.3","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"a412b398-97e5-47b6-9316-01ad03e6c11e",NULL,"b4f2f052-ba98-499a-acc2-7d41869ed39e",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:00:09.082","2024-10-23 19:00:09.086","4889293",100,"{""ch4_amount"": 1, ""co2_amount"": 4889000, ""n2o_amount"": 1, ""landfill-id"": ""Usina Verde"", ""landfill-address"": ""Rio"", ""direct-measure-solid-waste-outboundary-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File""}","b4f2f052-ba98-499a-acc2-7d41869ed39e",NULL,NULL,"4889293","e7218f77-9896-30db-8a47-afb6b1d084a8","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:00:09.08","2024-10-23 19:00:09.085",NULL,100,"III.1.3","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","172d10c0-6b80-3173-902e-eca5c0af84c8","direct-measure","33bce1bf-c17b-48ec-bbcd-a5a1b9003e09","b4f2f052-ba98-499a-acc2-7d41869ed39e","30b9f767-066d-49d6-93ad-ee15e6f40d07","CH4","1","a412b398-97e5-47b6-9316-01ad03e6c11e","30b9f767-066d-49d6-93ad-ee15e6f40d07","1",NULL,"","2024-10-23 19:00:09.088","2024-10-23 19:00:09.088","III.1.3","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"ae63aab9-cef7-42c4-b260-1d9b12364424",NULL,"a21a343a-e66e-460e-9e52-0c2503cf1c96",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:24:26.116","2024-10-23 18:24:26.132","12293",100,"{""ch4_amount"": 1, ""co2_amount"": 12000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""agriculture-forestry-fishing-activities-type"": ""type-stationary"", ""agriculture-forestry-fishing-activities-fuel-type"": ""fuel-type-all""}","a21a343a-e66e-460e-9e52-0c2503cf1c96",NULL,NULL,"12293","c7025070-1f90-3034-b366-6ec4ac178666","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:22:17.783","2024-10-23 18:24:26.131",NULL,100,"I.5.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","95c049d1-eff9-3b26-af49-2b32982e7dd9","direct-measure","75643c50-0a2c-4c12-9b5d-0e99e4c2760c","a21a343a-e66e-460e-9e52-0c2503cf1c96","eba61dba-3310-4ee7-9dba-bae0e04ee339","N2O","1","ae63aab9-cef7-42c4-b260-1d9b12364424","eba61dba-3310-4ee7-9dba-bae0e04ee339","1",NULL,"","2024-10-23 18:24:26.14","2024-10-23 18:24:26.14","I.5.1","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"ae63aab9-cef7-42c4-b260-1d9b12364424",NULL,"a21a343a-e66e-460e-9e52-0c2503cf1c96",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:24:26.116","2024-10-23 18:24:26.132","12293",100,"{""ch4_amount"": 1, ""co2_amount"": 12000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""agriculture-forestry-fishing-activities-type"": ""type-stationary"", ""agriculture-forestry-fishing-activities-fuel-type"": ""fuel-type-all""}","a21a343a-e66e-460e-9e52-0c2503cf1c96",NULL,NULL,"12293","c7025070-1f90-3034-b366-6ec4ac178666","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:22:17.783","2024-10-23 18:24:26.131",NULL,100,"I.5.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","95c049d1-eff9-3b26-af49-2b32982e7dd9","direct-measure","9901096f-d3c8-457b-9eb7-91571469ee2a","a21a343a-e66e-460e-9e52-0c2503cf1c96","74116a79-706a-4264-a7c2-9274644d27e8","CO2","12000","ae63aab9-cef7-42c4-b260-1d9b12364424","74116a79-706a-4264-a7c2-9274644d27e8","12000",NULL,"","2024-10-23 18:24:26.137","2024-10-23 18:24:26.137","I.5.1","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"ae63aab9-cef7-42c4-b260-1d9b12364424",NULL,"a21a343a-e66e-460e-9e52-0c2503cf1c96",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:24:26.116","2024-10-23 18:24:26.132","12293",100,"{""ch4_amount"": 1, ""co2_amount"": 12000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""agriculture-forestry-fishing-activities-type"": ""type-stationary"", ""agriculture-forestry-fishing-activities-fuel-type"": ""fuel-type-all""}","a21a343a-e66e-460e-9e52-0c2503cf1c96",NULL,NULL,"12293","c7025070-1f90-3034-b366-6ec4ac178666","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:22:17.783","2024-10-23 18:24:26.131",NULL,100,"I.5.1","5da765a9-1ca6-37e1-bcd6-7b387f909a4e","","","95c049d1-eff9-3b26-af49-2b32982e7dd9","direct-measure","6f4ddf5e-cbf9-4710-b115-95bc23afc6ad","a21a343a-e66e-460e-9e52-0c2503cf1c96","5a2dffa8-313b-4e64-8eed-a34738e3ad04","CH4","1","ae63aab9-cef7-42c4-b260-1d9b12364424","5a2dffa8-313b-4e64-8eed-a34738e3ad04","1",NULL,"","2024-10-23 18:24:26.134","2024-10-23 18:24:26.134","I.5.1","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"af6bf65f-57d8-4fdc-a23e-acc9f7993680",NULL,"41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:58:48.613","2024-10-23 18:58:48.618","336293",100,"{""ch4_amount"": 1, ""co2_amount"": 336000, ""n2o_amount"": 1, ""landfill-id"": ""Usina Verde"", ""landfill-address"": ""Rio"", ""direct-measure-solid-waste-inboundary-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File""}","41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a",NULL,NULL,"336293","d4fc29ec-a073-34fb-abdb-3c27066451f3","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:58:48.61","2024-10-23 18:58:48.617",NULL,100,"III.1.1","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","172d10c0-6b80-3173-902e-eca5c0af84c8","direct-measure","f28874a9-c920-4776-96bb-bd30b3ed8917","41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a","5b4b796a-a7d8-4b78-adc7-776aed7914b7","CH4","1","af6bf65f-57d8-4fdc-a23e-acc9f7993680","5b4b796a-a7d8-4b78-adc7-776aed7914b7","1",NULL,"","2024-10-23 18:58:48.62","2024-10-23 18:58:48.62","III.1.1","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"af6bf65f-57d8-4fdc-a23e-acc9f7993680",NULL,"41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:58:48.613","2024-10-23 18:58:48.618","336293",100,"{""ch4_amount"": 1, ""co2_amount"": 336000, ""n2o_amount"": 1, ""landfill-id"": ""Usina Verde"", ""landfill-address"": ""Rio"", ""direct-measure-solid-waste-inboundary-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File""}","41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a",NULL,NULL,"336293","d4fc29ec-a073-34fb-abdb-3c27066451f3","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:58:48.61","2024-10-23 18:58:48.617",NULL,100,"III.1.1","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","172d10c0-6b80-3173-902e-eca5c0af84c8","direct-measure","bebcff06-12ca-48cf-b014-71a32881aed3","41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a","3d0a3139-f01c-4871-86bb-883c341f1442","N2O","1","af6bf65f-57d8-4fdc-a23e-acc9f7993680","3d0a3139-f01c-4871-86bb-883c341f1442","1",NULL,"","2024-10-23 18:58:48.627","2024-10-23 18:58:48.627","III.1.1","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"af6bf65f-57d8-4fdc-a23e-acc9f7993680",NULL,"41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:58:48.613","2024-10-23 18:58:48.618","336293",100,"{""ch4_amount"": 1, ""co2_amount"": 336000, ""n2o_amount"": 1, ""landfill-id"": ""Usina Verde"", ""landfill-address"": ""Rio"", ""direct-measure-solid-waste-inboundary-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File""}","41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a",NULL,NULL,"336293","d4fc29ec-a073-34fb-abdb-3c27066451f3","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:58:48.61","2024-10-23 18:58:48.617",NULL,100,"III.1.1","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","172d10c0-6b80-3173-902e-eca5c0af84c8","direct-measure","e4fb3eb9-10fe-47fa-982a-cf218b476198","41cd81e4-7dc2-44c4-b9a0-f26ed9927d2a","670bb704-c49a-4afb-9b34-56ee7988b3aa","CO2","336000","af6bf65f-57d8-4fdc-a23e-acc9f7993680","670bb704-c49a-4afb-9b34-56ee7988b3aa","336000",NULL,"","2024-10-23 18:58:48.624","2024-10-23 18:58:48.624","III.1.1","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"bab80853-719e-4eb7-b87f-6d26ffc2446e",NULL,"957af6b6-6c4c-4b99-88c6-35a3da74f60d",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:45:17.162","2024-10-23 18:45:17.168","3125293",100,"{""ch4_amount"": 1, ""co2_amount"": 3125000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""railways-fuel-type"": ""fuel-type-diesel"", ""railways-vehicle-type"": [""vehicle-type-passenger-trains"", ""vehicle-type-freight-trains""]}","957af6b6-6c4c-4b99-88c6-35a3da74f60d",NULL,NULL,"3125293","fc7d08ad-184e-3ecf-a5b6-17039d74915f","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:45:17.158","2024-10-23 18:45:17.165",NULL,100,"II.2.1","73eb7b71-159c-3eda-b7fc-f6eb53754dc3","","","8cf35b86-9ed2-36bd-b04d-eddc47db6676","direct-measure","8508407d-f0ff-465e-b687-1061590b023e","957af6b6-6c4c-4b99-88c6-35a3da74f60d","4b568265-085f-4547-9b35-a84dff6ab097","CH4","1","bab80853-719e-4eb7-b87f-6d26ffc2446e","4b568265-085f-4547-9b35-a84dff6ab097","1",NULL,"","2024-10-23 18:45:17.18","2024-10-23 18:45:17.18","II.2.1","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"bab80853-719e-4eb7-b87f-6d26ffc2446e",NULL,"957af6b6-6c4c-4b99-88c6-35a3da74f60d",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:45:17.162","2024-10-23 18:45:17.168","3125293",100,"{""ch4_amount"": 1, ""co2_amount"": 3125000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""railways-fuel-type"": ""fuel-type-diesel"", ""railways-vehicle-type"": [""vehicle-type-passenger-trains"", ""vehicle-type-freight-trains""]}","957af6b6-6c4c-4b99-88c6-35a3da74f60d",NULL,NULL,"3125293","fc7d08ad-184e-3ecf-a5b6-17039d74915f","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:45:17.158","2024-10-23 18:45:17.165",NULL,100,"II.2.1","73eb7b71-159c-3eda-b7fc-f6eb53754dc3","","","8cf35b86-9ed2-36bd-b04d-eddc47db6676","direct-measure","8e86e203-8741-442c-bf94-12ed75dce375","957af6b6-6c4c-4b99-88c6-35a3da74f60d","a0483922-8d08-49cb-86f3-fb5da24a72f8","CO2","3125000","bab80853-719e-4eb7-b87f-6d26ffc2446e","a0483922-8d08-49cb-86f3-fb5da24a72f8","3125000",NULL,"","2024-10-23 18:45:17.198","2024-10-23 18:45:17.198","II.2.1","CO2",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"bab80853-719e-4eb7-b87f-6d26ffc2446e",NULL,"957af6b6-6c4c-4b99-88c6-35a3da74f60d",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 18:45:17.162","2024-10-23 18:45:17.168","3125293",100,"{""ch4_amount"": 1, ""co2_amount"": 3125000, ""n2o_amount"": 1, ""data-source"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""railways-fuel-type"": ""fuel-type-diesel"", ""railways-vehicle-type"": [""vehicle-type-passenger-trains"", ""vehicle-type-freight-trains""]}","957af6b6-6c4c-4b99-88c6-35a3da74f60d",NULL,NULL,"3125293","fc7d08ad-184e-3ecf-a5b6-17039d74915f","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 18:45:17.158","2024-10-23 18:45:17.165",NULL,100,"II.2.1","73eb7b71-159c-3eda-b7fc-f6eb53754dc3","","","8cf35b86-9ed2-36bd-b04d-eddc47db6676","direct-measure","c50c3c12-a1b2-4812-8a6d-8d85d1f56ac5","957af6b6-6c4c-4b99-88c6-35a3da74f60d","33a8d13f-f4bc-40c8-841e-0cbbf81e3813","N2O","1","bab80853-719e-4eb7-b87f-6d26ffc2446e","33a8d13f-f4bc-40c8-841e-0cbbf81e3813","1",NULL,"","2024-10-23 18:45:17.204","2024-10-23 18:45:17.204","II.2.1","N2O",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
"c6838fd6-2fbd-4485-bb22-98e2d5d1ef88",NULL,"40f5f865-a065-473a-8a65-3010098a0633",NULL,"{""activityId"": null, ""dataQuality"": ""high"", ""activityTitle"": """", ""sourceExplanation"": ""Rio de Janeiro's 2020 Inventory CIRIS File"", ""emissionFactorType"": """"}","2024-10-23 19:15:16.149","2024-10-23 19:15:16.153","365646",100,"{""ch4_amount"": 1, ""co2_amount"": 365353, ""n2o_amount"": 1, ""direct-measure-wastewater-inside-source-type"": ""source-type-domestic-wastewater""}","40f5f865-a065-473a-8a65-3010098a0633",NULL,NULL,"365646","e0ba4eda-8fc4-33e6-beaf-6fc7c8f39e8b","9a73042e-bad8-4224-9f58-6e4abe25767b","2024-10-23 19:15:16.146","2024-10-23 19:15:16.151",NULL,100,"III.4.1","d5acb72e-d915-310f-b3a3-77f634bcbf5e","","","c465e7a2-1634-337f-819a-2dfbe147927e","direct-measure","1488503a-44c3-4f5d-804f-75d53f1beaba","40f5f865-a065-473a-8a65-3010098a0633","52952aab-0b9e-4b32-a705-764f033eb42e","CH4","1","c6838fd6-2fbd-4485-bb22-98e2d5d1ef88","52952aab-0b9e-4b32-a705-764f033eb42e","1",NULL,"","2024-10-23 19:15:16.154","2024-10-23 19:15:16.154","III.4.1","CH4",NULL,NULL,NULL,"9a73042e-bad8-4224-9f58-6e4abe25767b",NULL,NULL,NULL,NULL,NULL
